date,hold,buy,sell,choice,episode
2017-02-01,0.08013717085123062,0.0991213247179985,0.10233917832374573,2,8
2017-02-02,0.07710324972867966,0.0949794352054596,0.09793715178966522,2,8
2017-02-03,0.0741293653845787,0.09095451980829239,0.09365960955619812,2,8
2017-02-06,0.07121603935956955,0.08704528957605362,0.08950590342283249,2,8
2017-02-07,0.06836391240358353,0.08325071632862091,0.08547525852918625,2,8
2017-02-08,0.06557383388280869,0.07956939190626144,0.08156680315732956,2,8
2017-02-09,0.0628466010093689,0.0760001465678215,0.07777958363294601,2,8
2017-02-10,0.06017933785915375,0.07407070696353912,0.0739789679646492,1,8
2017-02-13,0.05757669359445572,0.07366373389959335,0.07117021083831787,1,8
2017-02-14,0.054630447179079056,0.06984592974185944,0.06894624978303909,1,8
2017-02-15,0.051054053008556366,0.06355838477611542,0.06567300111055374,2,8
2017-02-16,0.050915468484163284,0.059410590678453445,0.06358426809310913,2,8
2017-02-17,0.0509101040661335,0.0667632669210434,0.07553526014089584,2,8
2017-02-21,0.05090990290045738,0.08445722609758377,0.09350421279668808,2,8
2017-02-22,0.05090990290045738,0.10191205888986588,0.11364677548408508,2,8
2017-02-23,0.05090990290045738,0.11924680322408676,0.13160580396652222,2,8
2017-02-24,0.05090990290045738,0.13452915847301483,0.1477241963148117,2,8
2017-02-27,0.05090990290045738,0.14791519939899445,0.16235840320587158,2,8
2017-02-28,0.05090990290045738,0.16125982999801636,0.1757693588733673,2,8
2017-03-01,0.05090990290045738,0.17241914570331573,0.18815197050571442,2,8
2017-03-02,0.05090990290045738,0.1839902251958847,0.19965621829032898,2,8
2017-03-03,0.05090990290045738,0.19378919899463654,0.21040011942386627,2,8
2017-03-06,0.05090990290045738,0.2038838416337967,0.22047856450080872,2,8
2017-03-07,0.05090990290045738,0.21270640194416046,0.22996902465820312,2,8
2017-03-08,0.05090990290045738,0.2216343879699707,0.2389356791973114,2,8
2017-03-09,0.05090990290045738,0.22967156767845154,0.24743233621120453,2,8
2017-03-10,0.05090990290045738,0.23768167197704315,0.2555045783519745,2,8
2017-03-13,0.05090990290045738,0.2450541853904724,0.26319146156311035,2,8
2017-03-14,0.05090990290045738,0.2523292303085327,0.2705267369747162,2,8
2017-03-15,0.05090990290045738,0.25912871956825256,0.2775396704673767,2,8
2017-03-16,0.05090990290045738,0.2658003568649292,0.2842556834220886,2,8
2017-03-17,0.05090990290045738,0.2721010446548462,0.2906973361968994,2,8
2017-03-20,0.05090990290045738,0.27826568484306335,0.29688456654548645,2,8
2017-03-21,0.05090990290045738,0.28412926197052,0.3028351366519928,2,8
2017-03-22,0.05090990290045738,0.289860337972641,0.30856481194496155,2,8
2017-03-23,0.05090990290045738,0.2953375577926636,0.314087837934494,2,8
2017-03-24,0.05090990290045738,0.3006916046142578,0.3194170594215393,2,8
2017-03-27,0.05090990290045738,0.30582550168037415,0.32456403970718384,2,8
2017-03-28,0.05090990290045738,0.31084805727005005,0.32953912019729614,2,8
