date,hold,buy,sell,choice,episode
2017-06-30,8.815751075744629,8.88379192352295,8.836847305297852,1,9
2017-07-03,8.75015926361084,8.807488441467285,8.776851654052734,1,9
2017-07-05,8.661208152770996,8.707340240478516,8.698197364807129,1,9
2017-07-06,8.557360649108887,8.586332321166992,8.605113983154297,2,9
2017-07-07,8.460530281066895,8.466438293457031,8.50986099243164,2,9
2017-07-10,8.368362426757812,8.371023178100586,8.416400909423828,2,9
2017-07-11,-1,-1,-1,0,9
2017-07-12,8.184478759765625,8.183545112609863,8.232503890991211,2,9
2017-07-13,8.098382949829102,8.098024368286133,8.150420188903809,2,9
2017-07-14,8.028499603271484,8.02595329284668,8.084593772888184,2,9
2017-07-17,7.974249839782715,7.97020149230957,8.03510856628418,2,9
2017-07-18,7.9383625984191895,7.93365478515625,8.004611015319824,2,9
2017-07-19,7.908183574676514,7.902973175048828,7.974937438964844,2,9
2017-07-20,7.877684116363525,7.872206687927246,7.944832801818848,2,9
2017-07-21,7.847001075744629,7.841288089752197,7.91431999206543,2,9
2017-07-24,7.816355228424072,7.810419082641602,7.883459568023682,2,9
2017-07-25,7.785723686218262,7.779599189758301,7.85228967666626,2,9
2017-07-26,7.755113124847412,7.748822212219238,7.82084321975708,2,9
2017-07-27,7.724533557891846,7.718101978302002,7.789151668548584,2,9
2017-07-28,7.693544864654541,7.68361759185791,7.752656936645508,2,9
2017-07-31,7.658905506134033,7.6441545486450195,7.711027145385742,2,9
2017-08-01,7.621828556060791,7.599944114685059,7.664414405822754,2,9
2017-08-02,7.584094524383545,7.551217555999756,7.6130194664001465,2,9
2017-08-03,7.548658847808838,7.498241901397705,7.557114601135254,2,9
2017-08-04,7.513301372528076,7.452157020568848,7.506111145019531,0,9
2017-08-07,7.479097366333008,7.422275543212891,7.467098236083984,0,9
2017-08-08,7.421194553375244,7.377958297729492,7.425473690032959,2,9
2017-08-09,7.34892463684082,7.322257041931152,7.37858772277832,2,9
2017-08-10,7.296319007873535,7.281075477600098,7.333028316497803,2,9
2017-08-11,7.24831485748291,7.239453315734863,7.283365249633789,2,9
2017-08-14,7.1977362632751465,7.194979667663574,7.229081153869629,2,9
2017-08-15,7.1430158615112305,7.149908065795898,7.1703386306762695,2,9
2017-08-16,7.084166049957275,7.107126235961914,7.107422828674316,2,9
2017-08-17,7.027015686035156,7.072970390319824,7.0451202392578125,1,9
2017-08-18,-1,-1,-1,0,9
2017-08-21,6.98372220993042,7.040655136108398,7.008443832397461,1,9
2017-08-22,6.957357883453369,7.011385440826416,6.983323097229004,1,9
2017-08-23,6.916768550872803,6.9571213722229,6.939098834991455,1,9
2017-08-24,6.862154006958008,6.878897666931152,6.881262302398682,2,9
2017-08-25,6.789318561553955,6.782776355743408,6.804183483123779,2,9
2017-08-28,6.707005977630615,6.695569038391113,6.7192487716674805,2,9
2017-08-29,6.617819309234619,6.603636741638184,6.625247001647949,2,9
2017-08-30,6.528727054595947,6.510290145874023,6.533595085144043,2,9
2017-08-31,6.442038536071777,6.421446800231934,6.446443557739258,2,9
2017-09-01,6.3570780754089355,6.335302352905273,6.361069679260254,2,9
2017-09-05,6.27365255355835,6.250864028930664,6.277045726776123,2,9
2017-09-06,6.191670894622803,6.168005466461182,6.194235801696777,2,9
2017-09-07,6.111070156097412,6.086669445037842,6.112583160400391,2,9
2017-09-08,6.0317912101745605,6.006779193878174,6.032048225402832,2,9
2017-09-11,5.953782558441162,5.928269863128662,5.952603340148926,0,9
2017-09-12,5.875180244445801,5.851075649261475,5.874570846557617,0,9
2017-09-13,5.781065464019775,5.770299434661865,5.796515941619873,2,9
2017-09-14,5.696984767913818,5.6963396072387695,5.723410129547119,2,9
2017-09-15,5.627241611480713,5.6260833740234375,5.651857852935791,2,9
2017-09-18,5.5571770668029785,5.556731224060059,5.580963611602783,2,9
2017-09-19,5.4877519607543945,5.488189220428467,5.510768890380859,2,9
2017-09-20,5.422504425048828,5.41787576675415,5.4374775886535645,2,9
2017-09-21,5.355410575866699,5.344421863555908,5.360795021057129,2,9
2017-09-22,-1,-1,-1,0,9
2017-09-25,5.2128376960754395,5.204957008361816,5.213911056518555,2,9
2017-09-26,5.131513595581055,5.131956100463867,5.143941402435303,2,9
2017-09-27,5.061617374420166,5.064691543579102,5.074958324432373,2,9
2017-09-28,4.9946794509887695,4.998981952667236,5.006906032562256,2,9
2017-09-29,4.928554534912109,4.934008598327637,4.939681529998779,2,9
2017-10-02,4.863405704498291,4.869913101196289,4.87329626083374,2,9
2017-10-03,4.79733419418335,4.815065860748291,4.804684638977051,1,9
2017-10-04,4.7381391525268555,4.75909948348999,4.738637447357178,1,9
2017-10-05,4.68112850189209,4.703819751739502,4.682847023010254,1,9
2017-10-06,4.627691745758057,4.648392200469971,4.630264759063721,1,9
2017-10-09,4.575697422027588,4.592456817626953,4.578010082244873,1,9
2017-10-10,4.517503261566162,4.5211381912231445,4.515128135681152,1,9
2017-10-11,4.455745697021484,4.4377360343933105,4.444882869720459,0,9
2017-10-12,4.394754886627197,4.365621566772461,4.385037422180176,0,9
2017-10-13,4.317285537719727,4.298165321350098,4.316491603851318,0,9
2017-10-16,4.231707572937012,4.217487812042236,4.243315696716309,2,9
2017-01-03,4.152303695678711,4.143661975860596,4.153715133666992,2,10
2017-01-04,4.041012287139893,4.04231071472168,3.9520103931427,1,10
2017-01-05,3.943844795227051,3.945477247238159,3.836568593978882,1,10
2017-01-06,3.8482420444488525,3.84238600730896,3.7424557209014893,0,10
2017-01-09,3.748427391052246,3.735593795776367,3.6518845558166504,0,10
2017-01-10,3.6392390727996826,3.6342532634735107,3.562720775604248,0,10
2017-01-11,3.5344855785369873,3.5328826904296875,3.475595474243164,0,10
2017-01-12,3.4332385063171387,3.4343478679656982,3.390306234359741,1,10
2017-01-13,3.332155704498291,3.3377208709716797,3.3065621852874756,1,10
2017-01-17,3.231740951538086,3.2343413829803467,3.2235774993896484,1,10
2017-01-18,3.1359119415283203,3.132751703262329,3.1405744552612305,2,10
2017-01-19,3.0552432537078857,3.055569887161255,3.061816930770874,2,10
2017-01-20,2.980473041534424,2.9797699451446533,2.9879817962646484,2,10
2017-01-23,2.909672260284424,2.909266471862793,2.918070077896118,2,10
2017-01-24,2.842738151550293,2.842262029647827,2.851783037185669,2,10
2017-01-25,2.778068780899048,2.777928590774536,2.7882630825042725,2,10
2017-01-26,2.720134735107422,2.719944477081299,2.73073673248291,2,10
2017-01-27,2.6643383502960205,2.6643359661102295,2.675623893737793,2,10
2017-01-30,2.610966682434082,2.611001491546631,2.6225993633270264,2,10
2017-01-31,2.5595200061798096,2.55964732170105,2.571478843688965,2,10
2017-02-01,2.5099542140960693,2.510136842727661,2.5221123695373535,2,10
2017-02-02,2.4620721340179443,2.4623141288757324,2.474364757537842,2,10
2017-02-03,2.4152493476867676,2.415875196456909,2.4276416301727295,2,10
2017-02-06,2.3694446086883545,2.3703200817108154,2.3818583488464355,2,10
2017-02-07,2.324572801589966,2.325775384902954,2.3369598388671875,2,10
2017-02-08,2.2805893421173096,2.28214430809021,2.292895793914795,2,10
2017-02-09,2.237631320953369,2.2403533458709717,2.2496285438537598,2,10
2017-02-10,2.197777271270752,2.2009024620056152,2.2072010040283203,2,10
2017-02-13,2.159200429916382,2.161041736602783,2.1656293869018555,2,10
2017-02-14,2.120730400085449,2.1217195987701416,2.1248974800109863,2,10
2017-02-15,2.0846729278564453,2.0830118656158447,2.0850014686584473,2,10
2017-02-16,2.0546000003814697,2.055922269821167,2.0783941745758057,2,10
2017-02-17,2.0559072494506836,2.05549693107605,2.0732386112213135,2,10
2017-02-21,2.05005145072937,2.0506186485290527,2.067605972290039,2,10
2017-02-22,2.044389247894287,2.0454294681549072,2.061487913131714,2,10
2017-02-23,2.0393571853637695,2.0394060611724854,2.054875135421753,2,10
2017-02-24,2.034482002258301,2.0328831672668457,2.0477612018585205,2,10
2017-02-27,2.0306508541107178,2.0259156227111816,2.0401451587677,2,10
2017-02-28,2.029621124267578,2.0185091495513916,2.032029151916504,2,10
2017-03-01,2.028707981109619,2.012723207473755,2.023739814758301,0,10
2017-03-02,2.02726149559021,2.010535955429077,2.01824951171875,0,10
2017-03-03,2.016651153564453,2.009970188140869,2.012934446334839,0,10
2017-03-06,1.9982030391693115,2.0091731548309326,2.004626750946045,1,10
2017-03-07,1.9863041639328003,2.0078251361846924,1.998773455619812,1,10
2017-03-08,1.9847111701965332,1.9981154203414917,1.993518352508545,1,10
2017-03-09,1.9721819162368774,1.9799304008483887,1.9858366250991821,2,10
2017-03-10,1.95829176902771,1.9600176811218262,1.9740242958068848,2,10
2017-03-13,1.9465116262435913,1.9484258890151978,1.962159276008606,2,10
2017-03-14,1.9353864192962646,1.9369205236434937,1.9521474838256836,2,10
2017-03-15,1.927701473236084,1.928254246711731,1.9455546140670776,2,10
2017-03-16,1.9210377931594849,1.9215178489685059,1.9390027523040771,2,10
2017-03-17,1.9141287803649902,1.9145586490631104,1.932349681854248,2,10
2017-03-20,1.9072093963623047,1.9075403213500977,1.9255952835083008,2,10
2017-03-21,1.9002540111541748,1.9005043506622314,1.918744444847107,2,10
2017-03-22,1.8932592868804932,1.8934382200241089,1.9118001461029053,2,10
2017-03-23,1.8862277269363403,1.8863400220870972,1.904765248298645,2,10
2017-03-24,1.8791574239730835,1.8792093992233276,1.8976430892944336,2,10
2017-03-27,1.8720462322235107,1.872044324874878,1.8904364109039307,2,10
2017-03-28,1.8648970127105713,1.8648451566696167,1.8831474781036377,2,10
